gas=Ar_shot=23_power=224.8WHR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 797.0
195.2037815346219 759.0
195.47341553816543 790.0
195.74304201014752 773.0
196.012660950085 794.0
196.28227235749478 806.0
196.55187623189366 819.0
196.82147257279857 816.0
197.09106137972637 804.0
197.36064265219392 817.0
197.63021638971804 806.0
197.89978259181567 813.0
198.16934125800364 802.0
198.43889238779886 795.0
198.7084359807181 809.0
198.97797203627835 817.0
199.2475005539964 805.0
199.51702153338914 819.0
199.78653497397343 808.0
200.05604087526618 823.0
200.3255392367842 815.0
200.59503005804436 813.0
200.8645133385636 803.0
201.1339890778587 799.0
201.4034572754466 813.0
201.67291793084408 816.0
201.94237104356813 821.0
202.21181661313554 814.0
202.48125463906314 809.0
202.7506851208679 805.0
203.02010805806663 806.0
203.28952345017618 806.0
203.55893129671344 812.0
203.8283315971953 808.0
204.0977243511386 819.0
204.3671095580602 808.0
204.636487217477 826.0
204.90585732890585 810.0
205.17521989186366 799.0
205.44457490586717 798.0
205.7139223704334 815.0
205.98326228507918 808.0
206.2525946493213 807.0
206.5219194626767 804.0
206.79123672466224 820.0
207.06054643479476 813.0
207.32984859259116 810.0
207.59914319756828 814.0
207.86843024924303 823.0
208.13770974713225 825.0
208.40698169075276 814.0
208.6762460796215 809.0
208.94550291325532 809.0
209.2147521911711 817.0
209.48399391288567 817.0
209.75322807791594 798.0
210.02245468577874 811.0
210.29167373599094 804.0
210.56088522806942 810.0
210.83008916153108 810.0
211.09928553589276 818.0
211.3684743506713 814.0
211.63765560538363 821.0
211.9068292995466 798.0
212.175995432677 797.0
212.44515400429182 812.0
212.71430501390782 823.0
212.98344846104192 811.0
213.25258434521103 823.0
213.52171266593191 817.0
213.79083342272153 799.0
214.05994661509675 824.0
214.3290522425744 821.0
214.5981503046713 816.0
214.8672408009044 817.0
215.13632373079054 804.0
215.4053990938466 808.0
215.6744668895894 817.0
215.94352711753592 814.0
216.21257977720293 814.0
216.48162486810728 815.0
216.7506623897659 807.0
217.01969234169565 808.0
217.2887147234134 806.0
217.55772953443596 827.0
217.82673677428028 820.0
218.0957364424632 807.0
218.36472853850154 818.0
218.6337130619122 811.0
218.9026900122121 802.0
219.17165938891804 821.0
219.4406211915469 817.0
219.70957541961562 815.0
219.97852207264097 825.0
220.24746115013983 811.0
220.5163926516291 809.0
220.78531657662566 814.0
221.05423292464639 821.0
221.32314169520808 806.0
221.59204288782766 810.0
221.860936502022 827.0
222.12982253730797 817.0
222.39870099320237 823.0
222.66757186922214 821.0
222.93643516488416 822.0
223.20529087970525 816.0
223.47413901320226 826.0
223.74297956489212 809.0
224.01181253429166 812.0
224.28063792091777 819.0
224.5494557242873 804.0
224.8182659439171 815.0
225.08706857932413 815.0
225.35586363002508 811.0
225.62465109553705 826.0
225.89343097537673 832.0
226.16220326906105 803.0
226.43096797610687 804.0
226.69972509603105 835.0
226.9684746283505 809.0
227.237216572582 817.0
227.50595092824256 813.0
227.7746776948489 804.0
228.04339687191796 802.0
228.31210845896663 809.0
228.5808124555117 820.0
228.84950886107015 813.0
229.11819767515877 801.0
229.38687889729442 801.0
229.65555252699397 798.0
229.92421856377433 800.0
230.1928770071524 816.0
230.46152785664492 813.0
230.73017111176884 828.0
230.99880677204106 821.0
231.26743483697837 805.0
231.53605530609772 796.0
231.8046681789159 821.0
232.07327345494983 818.0
232.34187113371638 813.0
232.61046121473237 811.0
232.87904369751473 809.0
233.14761858158028 809.0
233.41618586644586 820.0
233.68474555162845 834.0
233.95329763664483 808.0
234.2218421210119 811.0
234.49037900424648 816.0
234.7589082858655 808.0
235.02742996538583 816.0
235.29594404232427 813.0
235.56445051619772 828.0
235.8329493865231 815.0
236.10144065281722 827.0
236.36992431459691 821.0
236.63840037137916 818.0
236.9068688226808 812.0
237.1753296680186 800.0
237.44378290690955 822.0
237.7122285388704 820.0
237.9806665634181 802.0
238.24909698006957 806.0
238.51751978834153 805.0
238.78593498775095 810.0
239.0543425778147 807.0
239.32274255804958 819.0
239.59113492797255 827.0
239.8595196871004 809.0
240.12789683495004 807.0
240.3962663710383 813.0
240.66462829488208 818.0
240.93298260599826 809.0
241.2013293039037 817.0
241.46966838811522 801.0
241.73799985814978 817.0
242.00632371352418 813.0
242.27463995375527 809.0
242.54294857835998 806.0
242.81124958685515 828.0
243.07954297875764 818.0
243.34782875358434 795.0
243.61610691085207 801.0
243.88437745007772 819.0
244.15264037077822 820.0
244.42089567247035 823.0
244.68914335467105 817.0
244.95738341689716 828.0
245.2256158586655 807.0
245.493840679493 831.0
245.76205787889654 804.0
246.03026745639292 809.0
246.29846941149904 794.0
246.5666637437318 817.0
246.834850452608 806.0
247.1030295376446 809.0
247.37120099835838 817.0
247.63936483426627 812.0
247.9075210448851 819.0
248.17566962973177 798.0
248.4438105883231 808.0
248.71194392017603 818.0
248.98006962480733 803.0
249.248187701734 810.0
249.51629815047275 812.0
249.78440097054056 810.0
250.05249616145431 811.0
250.32058372273076 806.0
250.5886636538869 809.0
250.85673595443953 816.0
251.12480062390551 802.0
251.39285766180177 815.0
251.6609070676451 806.0
251.92894884095242 814.0
252.19698298124058 812.0
252.46500948802645 813.0
252.73302836082692 796.0
253.00103959915882 793.0
253.26904320253902 810.0
253.53703917048443 795.0
253.80502750251188 811.0
254.07300819813827 813.0
254.34098125688044 811.0
254.60894667825525 810.0
254.87690446177962 803.0
255.14485460697037 826.0
255.41279711334434 824.0
255.6807319804185 817.0
255.94865920770962 808.0
256.2165787947346 816.0
256.48449074101035 804.0
256.75239504605366 806.0
257.02029170938147 806.0
257.28818073051065 812.0
257.556062108958 808.0
257.8239358442404 815.0
258.0918019358748 811.0
258.35966038337796 811.0
258.6275111862668 812.0
258.8953543440582 832.0
259.163189856269 805.0
259.4310177224162 825.0
259.6988379420164 789.0
259.9666505145867 812.0
260.23445543964385 807.0
260.50225271670473 815.0
260.77004234528624 814.0
261.03782432490533 820.0
261.3055986550787 808.0
261.5733653353234 812.0
261.8411243651561 804.0
262.1088757440937 825.0
262.37661947165327 824.0
262.6443555473515 797.0
262.9120839707053 807.0
263.1798047412315 808.0
263.44751785844704 808.0
263.7152233218687 800.0
263.98292113101354 819.0
264.2506112853982 821.0
264.51829378453965 817.0
264.7859686279547 807.0
265.05363581516025 799.0
265.32129534567326 808.0
265.5889472190105 811.0
265.8565914346889 790.0
266.1242279922252 821.0
266.39185689113634 819.0
266.65947813093925 823.0
266.9270917111508 836.0
267.19469763128774 817.0
267.46229589086704 808.0
267.72988648940554 818.0
267.9974694264201 810.0
268.2650447014276 816.0
268.53261231394487 816.0
268.80017226348883 806.0
269.0677245495763 822.0
269.3352691717242 817.0
269.60280612944933 822.0
269.8703354222686 813.0
270.13785704969894 821.0
270.40537101125716 811.0
270.67287730646007 804.0
270.9403759348246 818.0
271.2078668958677 822.0
271.47535018910605 807.0
271.7428258140567 812.0
272.01029377023633 808.0
272.2777540571619 810.0
272.5452066743504 818.0
272.81265162131854 823.0
273.08008889758327 804.0
273.34751850266144 804.0
273.6149404360698 802.0
273.8823546973254 805.0
274.1497612859451 805.0
274.4171602014456 806.0
274.6845514433439 815.0
274.95193501115676 805.0
275.2193109044012 809.0
275.486679122594 822.0
275.7540396652521 816.0
276.02139253189216 812.0
276.2887377220313 817.0
276.55607523518626 801.0
276.82340507087395 808.0
277.09072722861123 814.0
277.3580417079149 825.0
277.62534850830195 802.0
277.8926476292892 806.0
278.1599390703934 807.0
278.4272228311316 814.0
278.69449891102056 818.0
278.96176730957717 813.0
279.22902802631836 803.0
279.4962810607609 820.0
279.76352641242164 826.0
280.0307640808177 800.0
280.29799406546556 813.0
280.5652163658824 806.0
280.8324309815849 817.0
281.09963791209003 825.0
281.3668371569146 821.0
281.6340287155756 820.0
281.9012125875897 806.0
282.168388772474 823.0
282.4355572697452 811.0
282.7027180789201 808.0
282.9698711995158 809.0
283.23701663104896 807.0
283.50415437303667 819.0
283.77128442499554 808.0
284.0384067864426 817.0
284.3055214568946 806.0
284.57262843586864 810.0
284.8397277228814 814.0
285.1068193174497 816.0
285.37390321909055 804.0
285.6409794273207 820.0
