gas=Ar_shot=30_power=172.1W_HR4000 spectrum
Wavelength [nm] // Intensity [u.a.] 
194.93414 828.0
195.2037815346219 746.0
195.47341553816543 801.0
195.74304201014752 784.0
196.012660950085 817.0
196.28227235749478 822.0
196.55187623189366 805.0
196.82147257279857 806.0
197.09106137972637 806.0
197.36064265219392 809.0
197.63021638971804 804.0
197.89978259181567 818.0
198.16934125800364 821.0
198.43889238779886 817.0
198.7084359807181 791.0
198.97797203627835 806.0
199.2475005539964 809.0
199.51702153338914 829.0
199.78653497397343 817.0
200.05604087526618 831.0
200.3255392367842 819.0
200.59503005804436 817.0
200.8645133385636 822.0
201.1339890778587 808.0
201.4034572754466 837.0
201.67291793084408 819.0
201.94237104356813 805.0
202.21181661313554 835.0
202.48125463906314 828.0
202.7506851208679 817.0
203.02010805806663 809.0
203.28952345017618 813.0
203.55893129671344 817.0
203.8283315971953 835.0
204.0977243511386 820.0
204.3671095580602 810.0
204.636487217477 839.0
204.90585732890585 825.0
205.17521989186366 809.0
205.44457490586717 828.0
205.7139223704334 803.0
205.98326228507918 802.0
206.2525946493213 830.0
206.5219194626767 832.0
206.79123672466224 806.0
207.06054643479476 821.0
207.32984859259116 810.0
207.59914319756828 809.0
207.86843024924303 808.0
208.13770974713225 826.0
208.40698169075276 806.0
208.6762460796215 819.0
208.94550291325532 809.0
209.2147521911711 817.0
209.48399391288567 839.0
209.75322807791594 816.0
210.02245468577874 826.0
210.29167373599094 808.0
210.56088522806942 816.0
210.83008916153108 803.0
211.09928553589276 809.0
211.3684743506713 814.0
211.63765560538363 828.0
211.9068292995466 818.0
212.175995432677 815.0
212.44515400429182 806.0
212.71430501390782 799.0
212.98344846104192 811.0
213.25258434521103 831.0
213.52171266593191 819.0
213.79083342272153 827.0
214.05994661509675 824.0
214.3290522425744 822.0
214.5981503046713 819.0
214.8672408009044 824.0
215.13632373079054 822.0
215.4053990938466 840.0
215.6744668895894 799.0
215.94352711753592 820.0
216.21257977720293 817.0
216.48162486810728 809.0
216.7506623897659 825.0
217.01969234169565 825.0
217.2887147234134 813.0
217.55772953443596 816.0
217.82673677428028 835.0
218.0957364424632 808.0
218.36472853850154 804.0
218.6337130619122 813.0
218.9026900122121 825.0
219.17165938891804 825.0
219.4406211915469 825.0
219.70957541961562 832.0
219.97852207264097 806.0
220.24746115013983 825.0
220.5163926516291 813.0
220.78531657662566 812.0
221.05423292464639 823.0
221.32314169520808 820.0
221.59204288782766 808.0
221.860936502022 822.0
222.12982253730797 825.0
222.39870099320237 808.0
222.66757186922214 808.0
222.93643516488416 813.0
223.20529087970525 811.0
223.47413901320226 828.0
223.74297956489212 838.0
224.01181253429166 812.0
224.28063792091777 823.0
224.5494557242873 817.0
224.8182659439171 825.0
225.08706857932413 809.0
225.35586363002508 815.0
225.62465109553705 816.0
225.89343097537673 816.0
226.16220326906105 821.0
226.43096797610687 819.0
226.69972509603105 811.0
226.9684746283505 825.0
227.237216572582 831.0
227.50595092824256 823.0
227.7746776948489 813.0
228.04339687191796 811.0
228.31210845896663 831.0
228.5808124555117 814.0
228.84950886107015 809.0
229.11819767515877 831.0
229.38687889729442 817.0
229.65555252699397 829.0
229.92421856377433 820.0
230.1928770071524 828.0
230.46152785664492 842.0
230.73017111176884 837.0
230.99880677204106 829.0
231.26743483697837 838.0
231.53605530609772 822.0
231.8046681789159 824.0
232.07327345494983 829.0
232.34187113371638 826.0
232.61046121473237 823.0
232.87904369751473 808.0
233.14761858158028 818.0
233.41618586644586 815.0
233.68474555162845 833.0
233.95329763664483 829.0
234.2218421210119 826.0
234.49037900424648 840.0
234.7589082858655 838.0
235.02742996538583 814.0
235.29594404232427 820.0
235.56445051619772 838.0
235.8329493865231 807.0
236.10144065281722 813.0
236.36992431459691 825.0
236.63840037137916 809.0
236.9068688226808 806.0
237.1753296680186 808.0
237.44378290690955 807.0
237.7122285388704 809.0
237.9806665634181 807.0
238.24909698006957 819.0
238.51751978834153 819.0
238.78593498775095 820.0
239.0543425778147 806.0
239.32274255804958 812.0
239.59113492797255 815.0
239.8595196871004 827.0
240.12789683495004 817.0
240.3962663710383 821.0
240.66462829488208 827.0
240.93298260599826 827.0
241.2013293039037 815.0
241.46966838811522 816.0
241.73799985814978 800.0
242.00632371352418 801.0
242.27463995375527 803.0
242.54294857835998 802.0
242.81124958685515 819.0
243.07954297875764 814.0
243.34782875358434 820.0
243.61610691085207 809.0
243.88437745007772 805.0
244.15264037077822 826.0
244.42089567247035 820.0
244.68914335467105 812.0
244.95738341689716 823.0
245.2256158586655 815.0
245.493840679493 809.0
245.76205787889654 806.0
246.03026745639292 818.0
246.29846941149904 808.0
246.5666637437318 823.0
246.834850452608 822.0
247.1030295376446 826.0
247.37120099835838 814.0
247.63936483426627 818.0
247.9075210448851 802.0
248.17566962973177 809.0
248.4438105883231 822.0
248.71194392017603 822.0
248.98006962480733 825.0
249.248187701734 829.0
249.51629815047275 816.0
249.78440097054056 797.0
250.05249616145431 811.0
250.32058372273076 814.0
250.5886636538869 807.0
250.85673595443953 825.0
251.12480062390551 812.0
251.39285766180177 813.0
251.6609070676451 815.0
251.92894884095242 813.0
252.19698298124058 807.0
252.46500948802645 813.0
252.73302836082692 810.0
253.00103959915882 819.0
253.26904320253902 825.0
253.53703917048443 820.0
253.80502750251188 817.0
254.07300819813827 820.0
254.34098125688044 804.0
254.60894667825525 821.0
254.87690446177962 807.0
255.14485460697037 814.0
255.41279711334434 826.0
255.6807319804185 819.0
255.94865920770962 812.0
256.2165787947346 811.0
256.48449074101035 816.0
256.75239504605366 823.0
257.02029170938147 808.0
257.28818073051065 805.0
257.556062108958 840.0
257.8239358442404 820.0
258.0918019358748 819.0
258.35966038337796 830.0
258.6275111862668 822.0
258.8953543440582 818.0
259.163189856269 818.0
259.4310177224162 820.0
259.6988379420164 819.0
259.9666505145867 818.0
260.23445543964385 819.0
260.50225271670473 824.0
260.77004234528624 807.0
261.03782432490533 807.0
261.3055986550787 816.0
261.5733653353234 802.0
261.8411243651561 828.0
262.1088757440937 825.0
262.37661947165327 813.0
262.6443555473515 816.0
262.9120839707053 825.0
263.1798047412315 814.0
263.44751785844704 827.0
263.7152233218687 814.0
263.98292113101354 821.0
264.2506112853982 823.0
264.51829378453965 816.0
